record_id,owner_name,guardian_name,state,district,tehsil,village,khasra_number,plot_number,land_use_type,land_area_sq_m,survey_year,latitude,longitude,document_id,upload_timestamp,Hash,QR_Image
843,Ravi Shukla,Sneha Dubey,Uttar Pradesh,Barabanki,Meja,Madhopur,1681,119/4,Agricultural,1555,2018,25.744688,81.027945,LANDDOC-10843,2026-03-14 11:37:43,a80ef8603e167a9c5d298fa8eca2ce4d5d1cec8f213de155b8bcf92a548380fa,qr_codes\qr_843.png
844,Amit Sharma,Priya Singh,Uttar Pradesh,Barabanki,Meja,Rampur,4696,885/7,Residential,4455,2023,27.470888,81.948725,LANDDOC-10844,2026-03-14 11:37:43,957a16670d4275cdb2363686eeab93e4d6f5d4b6c31a9a46103270fcc0cd7b66,qr_codes\qr_844.png
845,Arjun Singh,Sneha Dubey,Uttar Pradesh,Sitapur,Sadar,Kalyanpur,8970,871/4,Agricultural,473,2020,25.827486,79.805508,LANDDOC-10845,2026-03-14 11:37:43,687101b4f74209d14df900d34400adfdadb62754219466a390a709e0989e7211,qr_codes\qr_845.png
846,Priya Singh,Vikas Pandey,Uttar Pradesh,Barabanki,Phulpur,Kalyanpur,8694,756/9,Agricultural,1608,2024,25.795608,82.307926,LANDDOC-10846,2026-03-14 11:37:43,cfc9b9dc8b912b54730636e265667a76bb3decb248956eae4dd256a5f9d5e837,qr_codes\qr_846.png
847,Ravi Shukla,Priya Singh,Uttar Pradesh,Barabanki,Malihabad,Shivpur,1926,622/3,Residential,4671,2018,26.494104,79.90536,LANDDOC-10847,2026-03-14 11:37:43,047fc7f1b5e8ce54d12083b8e01ea4f57208510b102e1b249dbc4a3ca5e4b4f4,qr_codes\qr_847.png
848,Pooja Yadav,Ravi Shukla,Uttar Pradesh,Lucknow,Malihabad,Madhopur,5921,384/3,Commercial,1399,2015,26.200909,82.10938,LANDDOC-10848,2026-03-14 11:37:43,0b49623971811b511c2fdbe4e447b10798638f1fe5ed529543d98185f21f3c2b,qr_codes\qr_848.png
849,Amit Sharma,Arjun Singh,Uttar Pradesh,Prayagraj,Phulpur,Madhopur,5974,902/1,Residential,2574,2018,26.937155,81.397411,LANDDOC-10849,2026-03-14 11:37:43,9c59df13cc394bde7986e02c81412ba4a5d2febe8a55294c971262a087e07bd7,qr_codes\qr_849.png
850,Anjali Srivastava,Priya Singh,Uttar Pradesh,Barabanki,Bikapur,Shivpur,9310,598/6,Commercial,3447,2024,26.651918,82.2926,LANDDOC-10850,2026-03-14 11:37:43,06bcfbe7b703e69c8b1c922d74e0674fa1270f31c1bc6d0d043110fb433f6035,qr_codes\qr_850.png
851,Rahul Verma,Rahul Verma,Uttar Pradesh,Prayagraj,Bikapur,Basantpur,8650,492/6,Commercial,2534,2020,26.917809,80.077433,LANDDOC-10851,2026-03-14 11:37:43,0c34f9fc6e3976b80002422ffd57c420059598901aee5a69710cfaa5949bab0a,qr_codes\qr_851.png
852,Amit Sharma,Deepak Yadav,Uttar Pradesh,Lucknow,Phulpur,Basantpur,6447,801/3,Commercial,4994,2023,26.207317,80.880077,LANDDOC-10852,2026-03-14 11:37:43,6aeb6c1e788707bc48cbfdb7713f8fa1f418ca3a2bc007c222fd7641fd311e73,qr_codes\qr_852.png
853,Anjali Srivastava,Pooja Yadav,Uttar Pradesh,Prayagraj,Bikapur,Shivpur,5850,934/9,Commercial,4729,2016,26.565448,81.265385,LANDDOC-10853,2026-03-14 11:37:43,78c05bb634e147e26ee511ef3902520f69c4e6c6635f20d2975249628399bf18,qr_codes\qr_853.png
854,Deepak Yadav,Deepak Yadav,Uttar Pradesh,Varanasi,Sadar,Madhopur,9031,901/2,Agricultural,2949,2021,27.000065,81.412871,LANDDOC-10854,2026-03-14 11:37:43,899484d3c0dec9e1b1d14b576c95f2b6fe697393bf86876f536edc7e3ed17847,qr_codes\qr_854.png
855,Neha Gupta,Pooja Yadav,Uttar Pradesh,Prayagraj,Sadar,Kalyanpur,2545,382/6,Residential,4101,2016,26.435271,80.196671,LANDDOC-10855,2026-03-14 11:37:43,e3cd6052bb897856cf484cdcd0180cf916967e431be6ba798daea39173c8a996,qr_codes\qr_855.png
856,Anjali Srivastava,Pooja Yadav,Uttar Pradesh,Prayagraj,Malihabad,Shivpur,7393,469/4,Commercial,1936,2021,26.835356,82.066003,LANDDOC-10856,2026-03-14 11:37:43,d9467f00561354afd0303297db5d94d89eb40f7591bffc85ca705db36e34f160,qr_codes\qr_856.png
857,Nidhi Saxena,Anjali Srivastava,Uttar Pradesh,Prayagraj,Malihabad,Basantpur,1663,815/2,Commercial,4227,2019,26.632891,82.418187,LANDDOC-10857,2026-03-14 11:37:43,fbd64fa987847e07c7c061fc4a2acccb69bf120d2c74bc5057ade3706fc86dfd,qr_codes\qr_857.png
858,Ravi Shukla,Saurabh Jain,Uttar Pradesh,Gorakhpur,Phulpur,Basantpur,7704,591/9,Agricultural,4218,2018,25.992709,79.720021,LANDDOC-10858,2026-03-14 11:37:43,3f9c5902fcbdfbb267a3396c55a06bf691cbdb99f82a36d19dd29683993e1d6c,qr_codes\qr_858.png
859,Anjali Srivastava,Deepak Yadav,Uttar Pradesh,Kanpur,Meja,Madhopur,3728,592/5,Residential,4136,2017,26.665075,80.533311,LANDDOC-10859,2026-03-14 11:37:43,2642d9d8c4bd8290490aae031ed5ee90d2f2e481263ae5724ef0bba8a38f908f,qr_codes\qr_859.png
860,Vikas Pandey,Pooja Yadav,Uttar Pradesh,Sitapur,Malihabad,Basantpur,1271,286/9,Residential,3122,2020,27.062484,79.896863,LANDDOC-10860,2026-03-14 11:37:43,4a93b6aaa6583d76373ac87bac9f5e13e60df30e1751b6aeed43812e8d8a2d72,qr_codes\qr_860.png
861,Rahul Verma,Saurabh Jain,Uttar Pradesh,Prayagraj,Meja,Basantpur,8037,428/4,Agricultural,4553,2023,25.609086,80.702431,LANDDOC-10861,2026-03-14 11:37:43,c595af689ce6fb25ee4e5d9d7c335d110f6a53b7366ffadff7257e6976286fb2,qr_codes\qr_861.png
862,Saurabh Jain,Priya Singh,Uttar Pradesh,Kanpur,Malihabad,Rampur,1519,930/3,Commercial,3418,2017,26.277091,79.691301,LANDDOC-10862,2026-03-14 11:37:43,00e6c0ba7f400bfbd96d4624d4b85a7d7f5fd0d772936ad40b7aa193d8e37681,qr_codes\qr_862.png
863,Rahul Verma,Ravi Shukla,Uttar Pradesh,Gorakhpur,Phulpur,Basantpur,1357,293/2,Residential,4906,2018,25.920312,80.994701,LANDDOC-10863,2026-03-14 11:37:43,cffac2c7c5371b038d0209de1468b92f882360c482c982b67a30f3788bfa9394,qr_codes\qr_863.png
864,Ravi Shukla,Deepak Yadav,Uttar Pradesh,Sitapur,Bikapur,Rampur,3156,375/6,Agricultural,435,2019,27.183484,81.583485,LANDDOC-10864,2026-03-14 11:37:43,b5ec174584c23484501efdd6a26f00b820b0d8e6ce9c270c72cab59debc5363b,qr_codes\qr_864.png
865,Rahul Verma,Vikas Pandey,Uttar Pradesh,Kanpur,Meja,Madhopur,2918,243/6,Residential,1926,2022,25.601348,81.105673,LANDDOC-10865,2026-03-14 11:37:43,9d3e99c69a13800c26aab2872df3bf09d2def22d40ffaf5f64447d021b8efd3c,qr_codes\qr_865.png
866,Nidhi Saxena,Rahul Verma,Uttar Pradesh,Barabanki,Sadar,Madhopur,7519,338/9,Agricultural,4159,2015,26.93029,81.454129,LANDDOC-10866,2026-03-14 11:37:43,a2c2afb567e1db731ca55c24c227d419265e610ddb683f9ed67468bb72917706,qr_codes\qr_866.png
867,Pooja Yadav,Sneha Dubey,Uttar Pradesh,Kanpur,Bikapur,Shivpur,8516,959/4,Residential,2319,2020,26.442296,82.123344,LANDDOC-10867,2026-03-14 11:37:43,c57a5bec00214d2ea3e2b93f5c8ae72f1d3a21b8d30eb1aab8fba938812e8bcc,qr_codes\qr_867.png
868,Anjali Srivastava,Saurabh Jain,Uttar Pradesh,Gorakhpur,Bikapur,Madhopur,7266,147/7,Commercial,1207,2018,27.374553,81.451077,LANDDOC-10868,2026-03-14 11:37:43,1dda1a2448ffb59256548e1fc3b4716310754dc22bac4a7c8f2f9d6278670a83,qr_codes\qr_868.png
869,Rahul Verma,Ankit Tiwari,Uttar Pradesh,Gorakhpur,Meja,Rampur,1109,507/4,Agricultural,1414,2023,25.637193,82.246152,LANDDOC-10869,2026-03-14 11:37:43,982548c22c18e93f8b35f9e0ba29f7158a6b3d7fb85440c5229c73115225280c,qr_codes\qr_869.png
870,Rohit Mishra,Deepak Yadav,Uttar Pradesh,Prayagraj,Malihabad,Shivpur,7343,747/4,Residential,2676,2022,26.234352,81.493187,LANDDOC-10870,2026-03-14 11:37:43,c9af40954ad5bf92b58610a9034f357ee09989c52bb4cf191af3037bd6c447ac,qr_codes\qr_870.png
871,Amit Sharma,Nidhi Saxena,Uttar Pradesh,Prayagraj,Sadar,Kalyanpur,1238,830/5,Residential,3897,2024,26.394526,81.602938,LANDDOC-10871,2026-03-14 11:37:43,b1c2c5881c6e77544c368b3a50336c80ff984a731b34ad7e80582b155dcb0819,qr_codes\qr_871.png
872,Sneha Dubey,Rahul Verma,Uttar Pradesh,Barabanki,Malihabad,Madhopur,5893,829/9,Commercial,2077,2022,25.597919,80.457045,LANDDOC-10872,2026-03-14 11:37:43,06bf5710f1584fe7d292176437e2898b799308bc78c3fdba75ae3e81143119db,qr_codes\qr_872.png
873,Priya Singh,Rahul Verma,Uttar Pradesh,Varanasi,Bikapur,Kalyanpur,6137,665/9,Residential,1087,2019,25.933884,80.420101,LANDDOC-10873,2026-03-14 11:37:43,af03dba2c14affc4039e50efee2532e69b38099c372010f33c0e4bac5c2eb5a9,qr_codes\qr_873.png
874,Amit Sharma,Vikas Pandey,Uttar Pradesh,Varanasi,Phulpur,Basantpur,6746,462/3,Agricultural,2474,2019,25.916957,80.405278,LANDDOC-10874,2026-03-14 11:37:43,77d23fb7255bdacc1aa696223c75ff516bc9fdccd26eed986357d85820c03e69,qr_codes\qr_874.png
875,Arjun Singh,Ravi Shukla,Uttar Pradesh,Kanpur,Meja,Lakshmipur,1359,314/7,Agricultural,930,2024,27.124422,80.215999,LANDDOC-10875,2026-03-14 11:37:43,0a2a2109b81e192aafd8c0202513c1ae01317797076dfd998a3419995e829c66,qr_codes\qr_875.png
876,Ankit Tiwari,Saurabh Jain,Uttar Pradesh,Prayagraj,Phulpur,Lakshmipur,8677,375/2,Agricultural,2107,2019,26.28484,80.543786,LANDDOC-10876,2026-03-14 11:37:43,26db6af5e8d17cfc425649bde119fa1756ea57837e856e6aa09cd10284d7f7cd,qr_codes\qr_876.png
877,Vikas Pandey,Ankit Tiwari,Uttar Pradesh,Lucknow,Sadar,Lakshmipur,6046,617/2,Commercial,702,2022,27.060732,81.19905,LANDDOC-10877,2026-03-14 11:37:43,91755dd1c7564b80266764b4311ec6c2405224ce1e50eeb92c3695295a541941,qr_codes\qr_877.png
878,Anjali Srivastava,Amit Sharma,Uttar Pradesh,Barabanki,Bikapur,Kalyanpur,5498,275/8,Residential,1785,2020,25.518623,79.722416,LANDDOC-10878,2026-03-14 11:37:43,16462d1ad4f0fd6cccd8d5b6839db5044a87b8e16f62b70793ef6da9f07be313,qr_codes\qr_878.png
879,Amit Sharma,Rahul Verma,Uttar Pradesh,Varanasi,Sadar,Lakshmipur,5434,555/9,Commercial,1522,2016,26.90593,80.720865,LANDDOC-10879,2026-03-14 11:37:43,ff3a29b2876c0e13888dabc25730d01024b3db11d6672ae7f577d407c2b574ad,qr_codes\qr_879.png
880,Vikas Pandey,Ravi Shukla,Uttar Pradesh,Sitapur,Phulpur,Rampur,7063,317/2,Commercial,702,2018,26.881617,79.839564,LANDDOC-10880,2026-03-14 11:37:43,132efed7c170eb3b9dad94d2ae745ebf5be468e547f559aaaa6f0274cb6eea60,qr_codes\qr_880.png
881,Deepak Yadav,Deepak Yadav,Uttar Pradesh,Lucknow,Malihabad,Lakshmipur,2964,914/5,Residential,3700,2021,26.090268,81.276423,LANDDOC-10881,2026-03-14 11:37:43,0a5f97b5f745f0990ae48226025adb30709856cb4496c0c00b617203c41a1423,qr_codes\qr_881.png
882,Deepak Yadav,Rahul Verma,Uttar Pradesh,Kanpur,Meja,Rampur,6498,557/2,Residential,615,2019,27.1034,82.243477,LANDDOC-10882,2026-03-14 11:37:43,483269efc2d893d13249062942fd67e4f01afe4296ccd1e5d2bff2550b0b4518,qr_codes\qr_882.png
883,Ankit Tiwari,Saurabh Jain,Uttar Pradesh,Gorakhpur,Sadar,Lakshmipur,4697,314/6,Commercial,1513,2021,26.442397,80.76897,LANDDOC-10883,2026-03-14 11:37:43,3347256cdce4acbb8f8d9954a62ce28a9d95b487085af371c11739dcc09b7f2f,qr_codes\qr_883.png
884,Anjali Srivastava,Nidhi Saxena,Uttar Pradesh,Barabanki,Bikapur,Kalyanpur,4132,967/4,Residential,2765,2024,25.522467,80.36527,LANDDOC-10884,2026-03-14 11:37:43,3cfabcf50e042e7b9901fc95fd286e430750f8b2cddf854f298553cb721c191d,qr_codes\qr_884.png
885,Nidhi Saxena,Vikas Pandey,Uttar Pradesh,Prayagraj,Meja,Basantpur,1115,129/1,Agricultural,1480,2017,26.924366,79.989581,LANDDOC-10885,2026-03-14 11:37:43,29c9ff9acd8f2f41aca10b6f5183228af303f8631e09355900ec7416d9497de6,qr_codes\qr_885.png
886,Ankit Tiwari,Rohit Mishra,Uttar Pradesh,Gorakhpur,Malihabad,Basantpur,1901,640/1,Commercial,559,2018,26.024553,81.612452,LANDDOC-10886,2026-03-14 11:37:43,7909c74119ebc140ad6f16d8dbc117422e1c47682a42917376818ac86497e899,qr_codes\qr_886.png
887,Rohit Mishra,Arjun Singh,Uttar Pradesh,Varanasi,Bikapur,Kalyanpur,7874,792/3,Agricultural,1596,2018,26.224082,79.543204,LANDDOC-10887,2026-03-14 11:37:43,0ffe0e95db36677507c2e40f0cc63a80668e05db9d8705db5c061a2a7f0d5afb,qr_codes\qr_887.png
888,Sneha Dubey,Priya Singh,Uttar Pradesh,Gorakhpur,Malihabad,Rampur,2517,588/9,Residential,1438,2016,27.467313,80.551542,LANDDOC-10888,2026-03-14 11:37:43,09c5b4023efe208010972014dbcf5063f725791f8183b7dea43827db9e551c68,qr_codes\qr_888.png
889,Vikas Pandey,Rohit Mishra,Uttar Pradesh,Gorakhpur,Meja,Shivpur,6299,322/9,Commercial,1858,2023,25.617357,79.824186,LANDDOC-10889,2026-03-14 11:37:43,335497cfb8a3d229b920515f10873987c811c11fcf616479f9ff3e0eb332eaa2,qr_codes\qr_889.png
890,Sneha Dubey,Amit Sharma,Uttar Pradesh,Gorakhpur,Phulpur,Shivpur,3857,189/6,Commercial,4203,2023,27.145203,81.670128,LANDDOC-10890,2026-03-14 11:37:43,1ac572a9cd064393c0e80238159cb8666c93f1c301795aa08c440919909d287f,qr_codes\qr_890.png
891,Nidhi Saxena,Deepak Yadav,Uttar Pradesh,Gorakhpur,Malihabad,Shivpur,6323,291/6,Residential,2438,2015,27.195567,79.807915,LANDDOC-10891,2026-03-14 11:37:43,e18c316dc1e1810717ce40f30e9dfc7d4ed401d60c23d7b722d76ae02b81839d,qr_codes\qr_891.png
892,Vikas Pandey,Neha Gupta,Uttar Pradesh,Barabanki,Bikapur,Lakshmipur,9199,476/4,Agricultural,739,2018,25.996106,80.005157,LANDDOC-10892,2026-03-14 11:37:43,1ccae81d7c2e80db5c4ccb07b1fd51c4ee1654eb93a8e33fdbad3e3f1764cfeb,qr_codes\qr_892.png
893,Saurabh Jain,Amit Sharma,Uttar Pradesh,Gorakhpur,Phulpur,Kalyanpur,7706,701/7,Residential,1728,2018,26.507586,82.009024,LANDDOC-10893,2026-03-14 11:37:43,e4ec55835c997615ae4be7ef58b62b02aaa3d32d40877a30dcf0339b372ff38b,qr_codes\qr_893.png
894,Deepak Yadav,Anjali Srivastava,Uttar Pradesh,Varanasi,Malihabad,Shivpur,4538,431/9,Agricultural,589,2020,27.263363,79.733811,LANDDOC-10894,2026-03-14 11:37:43,80f1fc284b7c5f3b987bce3310d51ffc79c44c0a63bcc8bd5eabad1ff258995f,qr_codes\qr_894.png
895,Ravi Shukla,Vikas Pandey,Uttar Pradesh,Gorakhpur,Sadar,Madhopur,7378,242/8,Agricultural,1277,2019,25.578261,81.220192,LANDDOC-10895,2026-03-14 11:37:43,c4441f7703429339de1b45c64cc081719be8c43ad677b65d284e834fa46549c2,qr_codes\qr_895.png
896,Deepak Yadav,Rahul Verma,Uttar Pradesh,Sitapur,Bikapur,Rampur,9149,977/3,Residential,386,2023,25.852984,80.120457,LANDDOC-10896,2026-03-14 11:37:43,8ab63e5a38871fedfce2bd48bc2073367e39f11d7deb17656fac8cb57132f834,qr_codes\qr_896.png
897,Anjali Srivastava,Neha Gupta,Uttar Pradesh,Lucknow,Bikapur,Madhopur,4592,975/4,Commercial,2002,2022,26.405565,81.608685,LANDDOC-10897,2026-03-14 11:37:43,ff710f1b7cd96eb6964a0581554eda8ad1d98f32ea26d317717dcaf95af14e57,qr_codes\qr_897.png
898,Deepak Yadav,Rohit Mishra,Uttar Pradesh,Gorakhpur,Meja,Madhopur,3508,865/8,Agricultural,1697,2020,27.342443,80.32458,LANDDOC-10898,2026-03-14 11:37:43,d78784380a8c2b49b0239e3526a65df247980a1dab4e88565baba66cd091d79e,qr_codes\qr_898.png
899,Ravi Shukla,Sneha Dubey,Uttar Pradesh,Gorakhpur,Meja,Shivpur,2808,320/6,Agricultural,4322,2021,25.995513,80.21835,LANDDOC-10899,2026-03-14 11:37:43,692aa02528024de5254c43c52996ce8bfca38c694eaa77a9bf7d15a47830e407,qr_codes\qr_899.png
900,Rohit Mishra,Vikas Pandey,Uttar Pradesh,Lucknow,Malihabad,Shivpur,4726,683/7,Agricultural,456,2019,27.497263,80.455592,LANDDOC-10900,2026-03-14 11:37:43,252feb93bc36e6cb53b7f81a3deed55ada790b5da627e4b612c423ee83b78e79,qr_codes\qr_900.png
901,Ankit Tiwari,Ravi Shukla,Uttar Pradesh,Prayagraj,Sadar,Shivpur,6182,522/4,Residential,2824,2020,26.370639,81.593002,LANDDOC-10901,2026-03-14 11:37:43,74b90dd4bfbac8035bdf1d3e6897e1f6b252501d69eac14a1b56868d3385bb15,qr_codes\qr_901.png
902,Nidhi Saxena,Rohit Mishra,Uttar Pradesh,Kanpur,Meja,Kalyanpur,9458,248/4,Commercial,2859,2019,27.275394,80.887198,LANDDOC-10902,2026-03-14 11:37:43,87171dc0a24e513cb8ca54066cddc2ec6a63db4afb82067b4a4e111c2db14bf4,qr_codes\qr_902.png
903,Amit Sharma,Arjun Singh,Uttar Pradesh,Varanasi,Malihabad,Lakshmipur,4775,291/7,Agricultural,1588,2022,26.507864,80.815817,LANDDOC-10903,2026-03-14 11:37:43,6e4bef2abba2b0e66ae2e17d5484930e65d64c6ae5dfe5d8f58f229b16b6a5e5,qr_codes\qr_903.png
904,Neha Gupta,Priya Singh,Uttar Pradesh,Varanasi,Malihabad,Lakshmipur,5840,775/8,Commercial,2264,2024,25.780037,81.133099,LANDDOC-10904,2026-03-14 11:37:43,0f96989e13cd2eb29f46634fe39e35e5049dc44bb13caf9f4c064b415dc4892d,qr_codes\qr_904.png
905,Sneha Dubey,Deepak Yadav,Uttar Pradesh,Varanasi,Meja,Basantpur,9465,471/5,Residential,2730,2021,26.839459,81.782154,LANDDOC-10905,2026-03-14 11:37:43,e064b699b14df37eb9f8c5f29dd72a10ec208614d162812f7201e1d4fd47fc62,qr_codes\qr_905.png
906,Saurabh Jain,Arjun Singh,Uttar Pradesh,Lucknow,Meja,Madhopur,5226,498/7,Residential,3781,2019,26.751326,81.297984,LANDDOC-10906,2026-03-14 11:37:43,2b6b88aa70e8f90578327eb37672b2684b3c44d33297b752eb6964a40f5235d8,qr_codes\qr_906.png
907,Amit Sharma,Pooja Yadav,Uttar Pradesh,Sitapur,Phulpur,Lakshmipur,4800,267/7,Residential,780,2024,26.611535,80.528509,LANDDOC-10907,2026-03-14 11:37:43,38c8e49376706bcd3c416799fffaae1e79dfb9555112355bafc736bb209e2c9e,qr_codes\qr_907.png
908,Sneha Dubey,Rahul Verma,Uttar Pradesh,Gorakhpur,Phulpur,Basantpur,4681,356/9,Agricultural,4203,2016,26.853613,79.727809,LANDDOC-10908,2026-03-14 11:37:43,c8ffbaab3ab168957f193125c18e1050adf492811ec528ba4b68fcb4cf14452a,qr_codes\qr_908.png
909,Pooja Yadav,Neha Gupta,Uttar Pradesh,Prayagraj,Sadar,Rampur,3606,634/9,Residential,3477,2020,26.713675,80.109746,LANDDOC-10909,2026-03-14 11:37:43,bc03b6a30f34b128ede468aeaf69ce34688b29ee3a81095f8855c79fc344a56f,qr_codes\qr_909.png
910,Anjali Srivastava,Vikas Pandey,Uttar Pradesh,Varanasi,Bikapur,Lakshmipur,7265,817/6,Commercial,4183,2015,25.84776,80.553348,LANDDOC-10910,2026-03-14 11:37:43,70804aaaff064383365166684f34c039f292a112a1c144b0f2c9b7ca0a3b4f76,qr_codes\qr_910.png
911,Amit Sharma,Arjun Singh,Uttar Pradesh,Sitapur,Malihabad,Shivpur,3731,539/9,Commercial,1227,2017,26.308854,82.027899,LANDDOC-10911,2026-03-14 11:37:43,9da12cf6a8d0c3526fa10a15f263a1d224e7f497858b0109b762e70b9f7923ca,qr_codes\qr_911.png
912,Vikas Pandey,Priya Singh,Uttar Pradesh,Prayagraj,Phulpur,Madhopur,6568,830/3,Agricultural,1689,2022,26.759819,79.992023,LANDDOC-10912,2026-03-14 11:37:43,eed20ea9d075132b0264bcaab28b6aa89156f151a83f034f830722f5dc3ac571,qr_codes\qr_912.png
913,Ankit Tiwari,Sneha Dubey,Uttar Pradesh,Barabanki,Bikapur,Kalyanpur,5122,934/1,Agricultural,2881,2023,27.244392,80.125766,LANDDOC-10913,2026-03-14 11:37:43,7b859d2209178fde202e9eb5cf1e35afe15ee2f156a0dfb668a08fac1c91003a,qr_codes\qr_913.png
914,Amit Sharma,Rohit Mishra,Uttar Pradesh,Prayagraj,Sadar,Kalyanpur,1404,944/4,Residential,3527,2016,25.895556,79.884959,LANDDOC-10914,2026-03-14 11:37:43,bf738cd818db089e5bb6d66678c7f48da367da4f1d15dcc89d466b271613d857,qr_codes\qr_914.png
915,Nidhi Saxena,Arjun Singh,Uttar Pradesh,Kanpur,Meja,Basantpur,1060,925/6,Commercial,286,2024,27.153456,79.949616,LANDDOC-10915,2026-03-14 11:37:43,d0144d6c9e3952f67db064fdbb4d9cd031667c0fd86a64797990be4372de2bab,qr_codes\qr_915.png
916,Deepak Yadav,Nidhi Saxena,Uttar Pradesh,Gorakhpur,Malihabad,Rampur,1097,776/9,Residential,1357,2024,25.839333,80.575171,LANDDOC-10916,2026-03-14 11:37:43,4b4dfceee1a041e9201956320cb46db012f4394c184fb7e747a7ef1a812adc99,qr_codes\qr_916.png
917,Vikas Pandey,Neha Gupta,Uttar Pradesh,Barabanki,Bikapur,Basantpur,5666,642/2,Agricultural,653,2024,25.699707,81.45381,LANDDOC-10917,2026-03-14 11:37:43,76a3d54aa24cc2ceedde43ab74da24945ef51b126157adbbb89dc6542aa6372e,qr_codes\qr_917.png
918,Pooja Yadav,Anjali Srivastava,Uttar Pradesh,Kanpur,Bikapur,Lakshmipur,1777,811/8,Agricultural,4445,2021,25.624043,80.829578,LANDDOC-10918,2026-03-14 11:37:43,f4fd94c5cbc1a8cc1fea25de2756193f47d32d8e7d2d6484e94d90a847aa00e5,qr_codes\qr_918.png
919,Amit Sharma,Amit Sharma,Uttar Pradesh,Prayagraj,Phulpur,Lakshmipur,8438,358/4,Agricultural,3453,2015,26.764089,81.17714,LANDDOC-10919,2026-03-14 11:37:43,d954b3d98a14d8ae30b88f0b47e20013ffba9b415680089a91d6142a86a52d46,qr_codes\qr_919.png
920,Pooja Yadav,Neha Gupta,Uttar Pradesh,Prayagraj,Sadar,Kalyanpur,3453,803/2,Residential,3817,2018,26.007376,81.071227,LANDDOC-10920,2026-03-14 11:37:43,671745712d640d998c7277a43efa9cd762b3b53429e2404e89e6e9bec7e02ac6,qr_codes\qr_920.png
921,Sneha Dubey,Nidhi Saxena,Uttar Pradesh,Gorakhpur,Sadar,Madhopur,6519,518/4,Agricultural,2982,2016,25.999004,81.540913,LANDDOC-10921,2026-03-14 11:37:43,52686481971453aaa266538ca08b0f4b08b07adb1da5a39611388d5c22c15dd8,qr_codes\qr_921.png
922,Ankit Tiwari,Anjali Srivastava,Uttar Pradesh,Prayagraj,Malihabad,Kalyanpur,9164,885/8,Commercial,3210,2022,27.430306,79.531828,LANDDOC-10922,2026-03-14 11:37:43,de1759e91d519d6d5702995e16779983dfa3532dfa95bad386975ef00726f10a,qr_codes\qr_922.png
923,Ankit Tiwari,Saurabh Jain,Uttar Pradesh,Sitapur,Bikapur,Basantpur,9290,928/7,Agricultural,2633,2022,27.44461,81.436806,LANDDOC-10923,2026-03-14 11:37:43,35f6690c8e64fa0e692cb14000acde0b1ca18eeaf6221d8b9a04f0977bd3e762,qr_codes\qr_923.png
924,Ankit Tiwari,Sneha Dubey,Uttar Pradesh,Gorakhpur,Sadar,Kalyanpur,9957,574/4,Commercial,4786,2015,25.930428,79.712947,LANDDOC-10924,2026-03-14 11:37:43,200354cdb77e790246e96ba01bac2f3196e75e23bb3691ae4dce0b3bab055ccc,qr_codes\qr_924.png
925,Anjali Srivastava,Arjun Singh,Uttar Pradesh,Gorakhpur,Phulpur,Basantpur,8892,717/8,Agricultural,3696,2023,27.320861,81.087211,LANDDOC-10925,2026-03-14 11:37:43,8a75e1d4a42692d9459ed12684b16aba0f884c364abed59fc18ca1599cc65278,qr_codes\qr_925.png
926,Rohit Mishra,Saurabh Jain,Uttar Pradesh,Gorakhpur,Sadar,Kalyanpur,8693,805/5,Commercial,1928,2018,27.057154,80.556405,LANDDOC-10926,2026-03-14 11:37:43,68cd76e01e3e0ee4745e215f93f2027e05c80f60fdae2ae5802dfe7060b7eb40,qr_codes\qr_926.png
927,Deepak Yadav,Rahul Verma,Uttar Pradesh,Gorakhpur,Bikapur,Shivpur,6059,142/3,Agricultural,485,2019,25.906075,81.231778,LANDDOC-10927,2026-03-14 11:37:43,510ae6ae70db12ea0102a064ddd1102ba907dedc98391c06473c8806d8826c6c,qr_codes\qr_927.png
928,Amit Sharma,Anjali Srivastava,Uttar Pradesh,Prayagraj,Sadar,Lakshmipur,6573,324/7,Commercial,1731,2017,25.902205,80.402993,LANDDOC-10928,2026-03-14 11:37:43,6431fb085a776be8932f253412538d321b9ab979029b20f7f1efd1369ce4dd22,qr_codes\qr_928.png
929,Anjali Srivastava,Pooja Yadav,Uttar Pradesh,Varanasi,Bikapur,Rampur,7975,248/2,Agricultural,1561,2019,25.522518,80.867871,LANDDOC-10929,2026-03-14 11:37:43,48b1c6d5ceda6eab08890e7d24bb2b34ebff313c25c47267cd7b8628c5eeecb2,qr_codes\qr_929.png
930,Ankit Tiwari,Nidhi Saxena,Uttar Pradesh,Kanpur,Bikapur,Lakshmipur,3431,138/1,Commercial,2430,2016,27.431143,81.851519,LANDDOC-10930,2026-03-14 11:37:43,bec1e6e802f505d064a8af85779a1b810c8402b304b405471cb6d20b75ec7ec8,qr_codes\qr_930.png
931,Ravi Shukla,Vikas Pandey,Uttar Pradesh,Barabanki,Bikapur,Kalyanpur,5375,210/3,Commercial,3547,2024,25.595962,81.358796,LANDDOC-10931,2026-03-14 11:37:43,bcb7da417ac57a9d3b296494e847e23270f5e4a0ea89393dd7738d244f921eaa,qr_codes\qr_931.png
